idx,text,image_path
532,"Rosa's Cafe & Tortilla Factory Gift Card The signature products at Rosa's Cafe are beef and chicken fajitas, marinated and grilled to perfection over real West Texas mesquite wood giving them their distinct taste. Boasting the attributes of most full-service, sit-down Mexican food restaurants, Rosa's Cafe is unique in having an express drive-through window with an average wait time of less than two minutes. Other popular menu items include crispy and soft tacos, Mexican dinner plates, sour cream chicken enchiladas, taco salads, burritos, tostadas, tamales and made-from-scratch tortillas and sopapillas. The complimentary salsa bar includes fresh pico de gallo and salsas of different seasonings to top off any meal with a mouth-watering zest.",data/multimodal_search_images/idx_532.jpg
533,Amazon.com Gift Card in a Santa Tin (Ho! Ho! Ho! Card Design) Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside a tin Gift Box.,data/multimodal_search_images/idx_533.jpg
534,"Amazon.com Gift Card in a White Gift Box (Classic White Card Design) Amazon Gift Cards are the perfect way to give someone exactly what they're hoping for. Recipients can choose from millions of items storewide. Amazon Gift Cards never expire, so they can buy something immediately or wait for that sale of a lifetime.",data/multimodal_search_images/idx_534.jpg
535,"Darden Restaurants Gift Card One Card, All the Favorites! From Soup, salad and breadsticks to the signature bone-in Outlaw Ribeye we have 8 distinguished and diverse restaurants on one card. You pick the experience. With over 1,800 restaurants in all 50 states, the Darden Gift Card is One Card with All the Favorites including Olive Garden, LongHorn Steakhouse, Cheddar’s Scratch Kitchen, Yard House, Seasons 52 and Bahama Breeze, among others. Gift Cards can be redeemed for Online To Go, Catering and Dine-In meals.",data/multimodal_search_images/idx_535.jpg
536,Amazon.com Gift Card in a Ornament Tin (Merry Christmas Card Design) Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside a tin Gift Box.,data/multimodal_search_images/idx_536.jpg
537,"Amazon.com Gift Cards in Greeting Cards, Pack of 3 (Various Designs) Amazon Gift Cards are the perfect way to give someone exactly what they're hoping for. Recipients can choose from millions of items storewide. Amazon Gift Cards never expire, so they can buy something immediately or wait for that sale of a lifetime.",data/multimodal_search_images/idx_537.jpg
538,"Amazon.com Gift Card in a Birthday Gift Box (Various Designs) Amazon.com Gift Cards are the perfect way to give someone exactly what they're hoping for. Recipients can choose from millions of items storewide. Amazon.ca Gift Cards never expire, so they can buy something immediately or wait for that sale of a lifetime.",data/multimodal_search_images/idx_538.jpg
539,"Tilly's Gift Card Tilly's carries an unparalleled selection of the most sought-after brands rooted in action sports, music, art and fashion.",data/multimodal_search_images/idx_539.jpg
540,Amazon.com $2000 Gift Card in a Holiday Pop-Up Box 7900,data/multimodal_search_images/idx_540.jpg
541,"$100 Mastercard Gift Card (plus $5.95 Purchase Fee) Mastercard Gift Cards are the ideal gift – to give and receive. When you give a Mastercard Gift Card, your gift is the perfect choice for any occasion including holidays, birthdays, graduations, anniversaries, or any other celebration. Shop online and make purchases anywhere Debit Mastercards are accepted in the U.S. Purchase a Mastercard Gift Card and your gift will be perfect every time.",data/multimodal_search_images/idx_541.jpg
542,Amazon.com Gift Card in a Polka Dot Reveal (Classic Black Card Design) Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.,data/multimodal_search_images/idx_542.jpg
543,Amazon.com Gift Card in an Easter Egg Reveal (Classic Black Card Design) Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.,data/multimodal_search_images/idx_543.jpg
544,"Lands' End Gift Card Lands' End known for quality, service, value and a two-word promise on everything it sells: Guaranteed. Period. Men, Women, Kids & Home products.",data/multimodal_search_images/idx_544.jpg
545,Daniel's Broiler Gift Card ,data/multimodal_search_images/idx_545.jpg
546,"Nordstrom Gift Card - In a Gift Box Nordstrom, one of the nation's leading fashion specialty retailers, offers a large selection of quality fashion apparel, shoes, cosmetics and accessories for men, women and children, including a comprehensive offering of top brand names and designer collections. Serving customers with Nordstrom stores in 28 states.",data/multimodal_search_images/idx_546.jpg
547,Cracker Barrel Gift Card ,data/multimodal_search_images/idx_547.jpg
548,Carrabba's Italian Grill Gift Card $25 Carrabba's gift cards are a perfect way to treat family and friends to an evening of great Italian food and hospitality.,data/multimodal_search_images/idx_548.jpg
549,"Regal Entertainment Gift Cards - In a Gift Box Give the gift of movies! Regal gift cards are good towards admissions and concessions. Regal Entertainment Group is the largest motion picture exhibitor in the world and includes all Regal Cinemas, Edwards Theatres and United Artists Theatres. Regal Entertainment Group has over 530 locations in 40 states.",data/multimodal_search_images/idx_549.jpg
550,"$25 Mastercard Gift Card (plus $3.95 Purchase Fee) Mastercard Gift Cards are the ideal gift – to give and receive. When you give a Mastercard Gift Card, your gift is the perfect choice for any occasion including holidays, birthdays, graduations, anniversaries, or any other celebration. Shop online and make purchases anywhere Debit Mastercards are accepted in the U.S. Purchase a Mastercard Gift Card and your gift will be perfect every time.",data/multimodal_search_images/idx_550.jpg
551,Amazon.com $25 Gift Card in a Black Gift Box (Classic Black Card Design) Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card. Gift card is attached to a folded blank greeting card and is packed in an individual 5.25 x 7.25 inch envelope. Envelope is delivered sealed. An additional 5 x 7 inch unsealed envelope is also provided.,data/multimodal_search_images/idx_551.jpg
552,Fandango Gift Cards - In a Gift Box ,data/multimodal_search_images/idx_552.jpg
553,TurboTax Deluxe + State 2018 Tax Software [MAC Download] [Amazon Exclusive] with $10 Amazon Gift Card ,data/multimodal_search_images/idx_553.jpg
554,"The Spaghetti Warehouse Gift Card Enjoy a Warehouse Full of Food, Friends and Fun. Spaghetti Warehouse Restaurants are located in Dallas TX, Houston TX, Austin TX, San Antonio TX, Arlington TX, Plano TX, Mesquite TX, Columbus OH, Dayton OH, Toledo OH, Akron OH, Pittsburgh PA, Philadelphia PA, Oklahoma City OK, Tulsa OK, Memphis TN, Marietta GA, Elk Grove IL, Tampa FL, Syracuse NY.",data/multimodal_search_images/idx_554.jpg
555,"Spafinder Wellness 365 Gift Card The flexibility of a SpaFinder Wellness 365 Gift Card allows you to choose the services, products and the location that is right for you. From spa and fitness, to health and beauty, to luxury travel. SpaFinder Wellness is accepted at more spa and wellness locations worldwide than any other gift card.",data/multimodal_search_images/idx_555.jpg
556,"Amazon.com $100 Gift Cards, Pack of 3 (Thank You Card Design) Amazon Gift Cards are the perfect way to give someone exactly what they're hoping for. Recipients can choose from millions of items storewide. Amazon Gift Cards never expire, so they can buy something immediately or wait for that sale of a lifetime.",data/multimodal_search_images/idx_556.jpg
557,"Domino's Pizza Gift Cards, Multipack of 4 ",data/multimodal_search_images/idx_557.jpg
558,Carrabba's Gift Card $50 ,data/multimodal_search_images/idx_558.jpg
559,Amazon.com Gift Card in a Welcome Home Reveal Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.,data/multimodal_search_images/idx_559.jpg
560,"Ruth’s Chris Steak House Gift Card From her warm hospitality to her sizzling steaks, Ruth had a certain way of doing things. Come in tonight and experience Ruth’s delicious, timeless recipe for yourself.",data/multimodal_search_images/idx_560.jpg
